Valeur debitee;Type;Date
-1.84;puiilivvrpvirl;11/12/2007
5.15;puiilivvrpvirl;10/09/2006
-1.75;puiilivvrpvirl;10/03/2007
-3.10;puiilivvrpvirl;25/09/2007
1.26;puiilivvrpvirl;26/07/2007
-5.17;puiilivvrpvirl;29/09/2008
5.62;puiilivvrpvirl;23/12/2007
1.42;puiilivvrpvirl;20/11/2008
-2.84;puiilivvrpvirl;13/07/2008
1.77;puiilivvrpvirl;29/11/2010
4.04;puiilivvrpvirl;29/09/2010
2.12;puiilivvrpvirl;02/11/2010
-2.98;puiilivvrpvirl;27/08/2010
3.96;puiilivvrpvirl;12/05/2010
5.14;puiilivvrpvirl;21/10/2011
-2.65;puiilivvrpvirl;17/01/2012
-1.12;puiilivvrpvirl;30/04/2010
-1.43;uepkpzeielvv;30/12/2008
-1.13;uepkpzeielvv;17/06/2008
5.91;uepkpzeielvv;29/07/2008
0.00;uepkpzeielvv;11/07/2009
-4.39;uepkpzeielvv;06/06/2009
2.81;uepkpzeielvv;30/03/2009
-6.35;uepkpzeielvv;30/07/2010
-0.53;uepkpzeielvv;09/08/2008
-0.11;uepkpzeielvv;03/06/2010
-0.43;uepkpzeielvv;03/05/2008
1.74;pkiielvpvirl;28/01/2012
-1.14;pkiielvpvirl;12/03/2011
6.48;pkiielvpvirl;18/08/2011
-0.92;vrpvpik;14/04/2009
-0.27;pkiielvpvirl;03/03/2012
-1.49;pkiielvpvirl;22/05/2010
-6.73;uepkpzeielvv;27/04/2000
1.21;pkiielvpvirl;11/09/2001
2.91;krivirv;21/02/2002
-5.23;krivirv;27/02/2003
1.27;krivirv;05/02/2002
1.79;krivirv;14/12/2002
-1.78;vrpvpik;15/12/2002
-1.72;krivirv;12/02/2005
-3.93;krivirv;17/10/2002
6.04;krivirv;07/02/2005
-6.46;krivirv;01/10/2003
-5.10;krivirv;11/11/2003
-3.91;krivirv;30/12/2004
-4.56;krivirv;17/07/2006
0.02;krivirv;02/04/2006
-5.09;krivirv;26/09/2006
-1.86;krivirv;24/02/2010
-0.04;uepkpzeielvv;25/06/2011
3.59;vplve;06/02/2006
-5.90;opbivpvirl;05/06/2005
6.52;opbivpvirl;18/05/2006
3.30;opbivpvirl;21/10/2004
-0.73;opbivpvirl;23/10/2006
0.18;opbivpvirl;20/08/2005
3.26;opbivpvirl;15/08/2005
-2.20;opbivpvirl;24/04/2007
4.54;opbivpvirl;26/09/2006
6.32;pkiielvpvirl;07/10/2009
5.29;pkiielvpvirl;15/07/2010
4.56;pkiielvpvirl;29/08/2003
-1.66;puiilivvrpvirl;25/12/2004
1.29;pkiielvpvirl;16/09/2007
3.98;pkiielvpvirl;19/03/2005
-0.52;pkiielvpvirl;25/12/2004
2.62;zriiulizpvirl;10/09/1999
0.21;zriiulizpvirl;05/03/2001
-3.54;zriiulizpvirl;09/02/2002
6.85;zriiulizpvirl;12/08/2001
3.99;krivirv;07/02/2002
3.08;krivirv;15/04/2001
5.14;zriiulizpvirl;21/05/2002
4.99;krivirv;22/08/2002
3.54;krivirv;18/05/2002
5.25;uepkpzeielvv;30/01/2003
4.05;uepkpzeielvv;14/12/2009
-2.34;krivirv;21/10/2000
-5.08;krivirv;09/10/2002
4.20;uepkpzeielvv;11/07/2005
1.91;vplve;20/07/2009
6.67;uepkpzeielvv;29/07/2002
-4.57;pkiielvpvirl;12/09/2004
-0.23;pkiielvpvirl;10/12/2004
2.00;uepkpzeielvv;13/01/2008
-2.57;uepkpzeielvv;23/02/2008
2.87;pkiielvpvirl;27/10/2009
3.12;pkiielvpvirl;27/04/2011
5.16;pkiielvpvirl;11/11/2010
-1.67;krivirv;09/11/2001
-2.62;pkiielvpvirl;18/01/2008
-2.70;krivirv;19/01/2002
-4.79;krivirv;10/07/2004
-4.62;krivirv;20/05/2004
-1.07;pkiielvpvirl;04/02/2006
6.45;krivirv;19/05/2005
5.18;pkiielvpvirl;24/03/2004
-4.00;krivirv;15/08/2001
2.83;pkiielvpvirl;14/09/2004
1.09;pkiielvpvirl;21/09/2001
-1.52;pkiielvpvirl;05/06/2003
-1.66;pkiielvpvirl;22/10/2004
-4.31;pkiielvpvirl;08/02/2005
0.74;krivirv;22/01/2010
-2.26;krivirv;15/08/2010
-1.50;pkiielvpvirl;19/10/2010
4.11;vplve;23/05/2004
-0.32;pkiielvpvirl;12/02/2005
5.39;pkiielvpvirl;10/08/2008
-2.76;uepkpzeielvv;20/03/2008
6.56;uepkpzeielvv;03/09/2010
-4.78;uepkpzeielvv;09/07/2005
0.30;uepkpzeielvv;15/07/2005
-3.87;uepkpzeielvv;15/06/2005
5.94;uepkpzeielvv;14/11/2004
1.05;uepkpzeielvv;15/12/2004
-5.04;pkiielvpvirl;27/12/2006
-3.95;pkiielvpvirl;08/04/2008
-5.19;uepkpzeielvv;05/01/2010
3.96;uepkpzeielvv;17/02/2009
4.98;uepkpzeielvv;18/09/2009
-3.58;uepkpzeielvv;23/05/2008
6.28;uepkpzeielvv;16/06/2008
6.56;uepkpzeielvv;23/01/2009
-1.35;uepkpzeielvv;03/06/2008
-5.66;uepkpzeielvv;16/07/2009
-5.54;uepkpzeielvv;09/02/2009
-6.05;uepkpzeielvv;03/05/2008
0.78;uepkpzeielvv;23/04/2010
5.15;uepkpzeielvv;14/05/2010
-2.77;uepkpzeielvv;26/03/2010
-4.33;uepkpzeielvv;03/03/2011
-2.98;pkiielvpvirl;04/11/2009
2.36;uepkpzeielvv;05/07/2011
5.27;uepkpzeielvv;05/10/2009
5.69;uepkpzeielvv;12/05/2002
-4.03;pkiielvpvirl;06/08/2005
3.47;krivirv;29/07/2004
2.99;pkiielvpvirl;09/09/2009
2.76;krivirv;25/09/2002
-5.03;krivirv;24/07/2003
0.53;pkiielvpvirl;10/12/2005
5.91;uepkpzeielvv;01/04/2009
0.82;uepkpzeielvv;17/06/2009
6.01;krivirv;11/10/2010
-5.34;krivirv;19/12/2009
3.97;uepkpzeielvv;16/05/2005
5.12;pkiielvpvirl;12/08/2004
3.65;pkiielvpvirl;23/07/2005
-0.85;pkiielvpvirl;23/02/2004
2.83;uepkpzeielvv;02/02/2010
-5.28;uepkpzeielvv;07/06/2009
2.91;uepkpzeielvv;06/05/2010
0.50;uepkpzeielvv;07/04/2008
4.66;uepkpzeielvv;17/06/2009
-1.23;uepkpzeielvv;27/07/2008
2.20;uepkpzeielvv;30/07/2008
-0.28;uepkpzeielvv;15/02/2008
-3.84;uepkpzeielvv;28/12/2007
-4.47;uepkpzeielvv;12/05/2009
-2.82;uepkpzeielvv;10/06/2008
-2.08;uepkpzeielvv;02/02/2008
3.75;uepkpzeielvv;19/01/2010
1.87;uepkpzeielvv;16/11/2009
-1.43;uepkpzeielvv;08/02/2010
2.57;uepkpzeielvv;24/11/2009
0.72;uepkpzeielvv;05/04/2008
3.42;uepkpzeielvv;15/05/2008
4.37;uepkpzeielvv;08/03/2008
-5.27;pkiielvpvirl;11/11/2008
-3.76;uepkpzeielvv;25/11/2003
2.35;pkiielvpvirl;29/12/2003
-0.76;uepkpzeielvv;25/06/2007
-5.87;pkiielvpvirl;15/11/2009
2.04;krivirv;03/03/2008
-1.26;pkiielvpvirl;02/08/2005
3.37;pkiielvpvirl;02/08/2002
5.23;krivirv;26/01/2002
-0.35;pkiielvpvirl;11/11/2004
-4.56;uepkpzeielvv;28/01/2007
4.50;pkiielvpvirl;25/01/2006
-2.38;pkiielvpvirl;11/02/2011
2.18;pkiielvpvirl;24/06/2011
-0.31;krivirv;01/09/2004
2.31;pkiielvpvirl;16/10/1999
1.61;krivirv;27/10/2001
1.45;pkiielvpvirl;17/10/2003
2.06;pkiielvpvirl;12/09/2006
-2.14;krivirv;27/09/2006
-0.42;pkiielvpvirl;08/09/2009
-5.70;pkiielvpvirl;28/03/2008
3.11;pkiielvpvirl;21/10/2009
4.80;pkiielvpvirl;03/11/2000
0.90;krivirv;03/02/2003
3.53;pkiielvpvirl;28/06/2010
4.73;pkiielvpvirl;11/08/2005
-4.63;uepkpzeielvv;30/10/2003
-3.18;krivirv;21/03/2004
5.07;pkiielvpvirl;27/05/2002
2.23;puiilivvrpvirl;05/02/2009
-0.35;uepkpzeielvv;25/06/2004
-5.68;pkiielvpvirl;11/11/2003
1.66;pkiielvpvirl;15/03/2008
2.67;pkiielvpvirl;01/02/2011
-2.85;krivirv;14/12/2000
-2.09;pkiielvpvirl;23/02/2002
-4.83;pkiielvpvirl;16/10/2003
-1.52;uepkpzeielvv;03/08/2005
4.69;pkiielvpvirl;08/05/2006
1.38;krivirv;28/03/2010
1.37;krivirv;05/09/2001
4.53;krivirv;12/01/2005
-0.46;krivirv;21/07/2005
4.56;krivirv;21/02/2004
2.17;krivirv;08/10/2005
4.25;krivirv;08/11/2004
-1.38;krivirv;15/05/2004
-3.10;krivirv;24/01/2005
-4.35;krivirv;20/06/2005
-2.22;krivirv;14/04/2006
-1.69;krivirv;07/02/2004
-0.62;krivirv;27/07/2004
1.19;uepkpzeielvv;18/02/2005
-3.25;krivirv;14/01/2006
-1.10;krivirv;30/10/2007
-2.63;pkiielvpvirl;11/06/2010
-1.23;krivirv;04/09/2009
-2.61;krivirv;05/06/2010
-1.34;krivirv;28/06/2010
5.01;pkiielvpvirl;06/03/2011
4.16;krivirv;09/04/2010
-5.24;krivirv;21/12/2009
1.00;krivirv;21/03/2004
0.29;krivirv;22/02/2008
-1.18;vrpvpik;09/02/2003
3.60;pkiielvpvirl;19/06/2003
3.05;pkiielvpvirl;18/09/2008
5.69;pkiielvpvirl;24/04/2011
-0.40;pkiielvpvirl;21/10/2001
3.69;pkiielvpvirl;30/11/2010
0.11;opbivpvirl;22/02/2004
1.16;pkiielvpvirl;22/07/2005
-3.38;pkiielvpvirl;25/10/2004
-4.76;pkiielvpvirl;16/03/2011
5.48;pkiielvpvirl;13/06/2000
-3.60;uepkpzeielvv;31/10/2002
3.06;uepkpzeielvv;31/03/2004
-0.68;pkiielvpvirl;29/08/2004
5.74;pkiielvpvirl;01/03/2006
-1.82;pkiielvpvirl;24/02/2004
-0.42;krivirv;06/09/2003
0.34;pkiielvpvirl;10/12/2003
-5.16;krivirv;12/02/2004
-4.04;vrpvpik;30/06/2006
-5.00;krivirv;06/08/2002
-2.30;pkiielvpvirl;02/12/2001
-0.22;krivirv;19/07/2003
-0.91;krivirv;19/10/2005
2.16;zriiulizpvirl;31/07/2006
-0.05;zriiulizpvirl;20/06/2005
-0.56;zriiulizpvirl;25/02/2005
1.92;zriiulizpvirl;11/05/2006
-1.87;zriiulizpvirl;09/10/2005
-4.43;pkiielvpvirl;01/03/2007
-5.14;zriiulizpvirl;19/11/2005
-2.35;zriiulizpvirl;08/02/2007
1.91;zriiulizpvirl;07/03/2007
-2.73;krivirv;03/06/2006
-3.61;zriiulizpvirl;22/05/2006
-0.50;uepkpzeielvv;29/10/2010
0.60;uepkpzeielvv;28/03/2011
2.50;uepkpzeielvv;28/04/2007
-0.08;krivirv;21/02/2011
-5.26;pkiielvpvirl;22/12/1999
-1.68;krivirv;01/10/2005
1.98;pkiielvpvirl;12/11/2008
-0.02;krivirv;11/06/2008
4.39;uepkpzeielvv;03/04/2011
2.38;krivirv;20/03/2005
-1.23;krivirv;11/02/2002
-2.94;uepkpzeielvv;06/02/2010
-3.45;uepkpzeielvv;29/11/2009
5.39;krivirv;12/12/2003
1.73;uepkpzeielvv;26/01/2003
-0.40;uepkpzeielvv;16/01/2004
2.47;uepkpzeielvv;05/07/2003
0.08;uepkpzeielvv;12/11/2004
2.28;uepkpzeielvv;04/07/2008
-4.61;uepkpzeielvv;08/08/2009
2.89;pkiielvpvirl;29/07/2002
-4.44;krivirv;29/05/2002
5.44;krivirv;27/11/2007
0.81;pkiielvpvirl;22/01/2003
-1.34;uepkpzeielvv;01/06/2008
0.95;krivirv;14/04/2003
-3.64;pkiielvpvirl;27/11/2002
-3.15;pkiielvpvirl;18/10/2005
4.56;krivirv;04/11/2005
1.66;pkiielvpvirl;28/01/2005
-3.35;krivirv;03/09/2004
1.47;pkiielvpvirl;24/02/2005
-3.61;uepkpzeielvv;13/01/2009
-2.41;uepkpzeielvv;08/11/2006
-0.67;pkiielvpvirl;20/01/2008
-4.52;uepkpzeielvv;17/05/2009
-5.19;uepkpzeielvv;01/04/2010
1.00;krivirv;24/04/2011
-4.96;uepkpzeielvv;19/02/2000
2.89;uepkpzeielvv;17/08/2002
1.52;krivirv;11/10/2008
-2.64;uepkpzeielvv;13/11/2008
0.63;uepkpzeielvv;26/10/2008
-2.41;uepkpzeielvv;07/03/2008
-0.32;krivirv;16/01/2005
2.21;pkiielvpvirl;13/11/2001
0.56;krivirv;23/11/2003
4.72;pkiielvpvirl;26/07/2005
3.25;pkiielvpvirl;23/03/2006
-4.75;pkiielvpvirl;11/10/2005
4.32;pkiielvpvirl;18/02/2006
2.33;krivirv;08/12/2004
-3.13;krivirv;01/06/2011
-0.22;opbivpvirl;26/02/2002
3.54;uepkpzeielvv;09/06/2004
4.11;uepkpzeielvv;02/10/2004
4.03;uepkpzeielvv;05/01/2007
0.25;uepkpzeielvv;13/02/2005
-3.44;uepkpzeielvv;08/05/2011
-1.49;vplve;03/05/2011
-0.09;krivirv;09/07/2000
-2.60;uepkpzeielvv;01/09/2001
-3.41;uepkpzeielvv;14/10/2003
-2.05;uepkpzeielvv;29/08/2001
-3.87;uepkpzeielvv;07/09/2002
1.32;uepkpzeielvv;01/12/2001
-1.09;uepkpzeielvv;13/10/2002
-3.31;pkiielvpvirl;23/12/2005
-0.68;uepkpzeielvv;21/07/2009
-1.98;uepkpzeielvv;03/01/2008
0.39;uepkpzeielvv;21/04/2008
-1.22;uepkpzeielvv;10/07/2009
-2.32;pkiielvpvirl;17/11/2008
1.36;pkiielvpvirl;16/01/2003
4.55;pkiielvpvirl;22/11/2005
-4.66;krivirv;01/09/2000
0.08;pkiielvpvirl;15/02/2003
4.08;pkiielvpvirl;19/09/2003
3.47;pkiielvpvirl;02/02/2005
-2.15;pkiielvpvirl;19/11/2002
-0.08;krivirv;14/05/2005
-3.68;krivirv;22/05/2005
-0.60;pkiielvpvirl;17/01/2005
2.62;pkiielvpvirl;14/11/2005
2.23;uepkpzeielvv;29/12/2008
-3.03;uepkpzeielvv;08/08/2008
-1.50;uepkpzeielvv;03/01/2009
-2.04;uepkpzeielvv;24/01/2010
3.75;uepkpzeielvv;06/08/2000
2.47;uepkpzeielvv;15/03/2011
-5.04;uepkpzeielvv;20/02/2003
0.80;pkiielvpvirl;21/08/2003
5.14;pkiielvpvirl;16/06/2005
3.17;uepkpzeielvv;03/04/2010
4.94;pkiielvpvirl;29/07/2011
3.49;uepkpzeielvv;10/03/2002
0.48;pkiielvpvirl;31/10/2001
5.08;pkiielvpvirl;16/10/2002
0.34;uepkpzeielvv;11/01/2006
0.41;uepkpzeielvv;10/05/2011
0.82;pkiielvpvirl;28/08/2007
-1.35;pkiielvpvirl;14/12/2004
4.88;uepkpzeielvv;15/12/2010
4.31;uepkpzeielvv;16/11/2011
1.02;uepkpzeielvv;16/07/2011
-4.94;uepkpzeielvv;28/10/2012
0.61;pkiielvpvirl;10/05/2003
3.34;uepkpzeielvv;20/01/2011
2.76;uepkpzeielvv;24/06/2010
-3.60;uepkpzeielvv;22/02/2011
2.47;uepkpzeielvv;29/12/2011
-1.44;vplve;02/09/2009
4.20;pkiielvpvirl;05/11/2002
-4.06;krivirv;15/11/2001
-4.19;krivirv;18/01/2001
-3.54;pkiielvpvirl;08/07/2001
2.59;pkiielvpvirl;30/04/2001
-1.27;pkiielvpvirl;27/04/2003
0.77;pkiielvpvirl;17/12/2003
-2.24;pkiielvpvirl;30/10/2002
-0.97;krivirv;02/05/2004
-4.13;uepkpzeielvv;06/11/2003
4.41;krivirv;10/02/2004
-0.89;krivirv;28/08/2002
-4.21;krivirv;18/01/2005
-1.63;krivirv;07/10/2004
3.80;pkiielvpvirl;05/12/2003
4.24;pkiielvpvirl;05/10/2004
4.68;pkiielvpvirl;25/08/2005
-3.48;pkiielvpvirl;09/11/2005
-3.88;krivirv;24/05/2006
-0.59;uepkpzeielvv;19/04/2006
0.50;pkiielvpvirl;28/06/2004
-2.54;opbivpvirl;18/04/2005
0.13;opbivpvirl;09/09/2004
-4.41;krivirv;18/03/2006
-0.21;krivirv;11/05/2006
-0.39;krivirv;07/07/2008
-1.16;krivirv;10/06/2007
2.04;pkiielvpvirl;06/05/2008
4.09;krivirv;03/12/2009
-0.33;krivirv;01/03/2009
2.99;uepkpzeielvv;19/01/2011
-3.37;uepkpzeielvv;05/06/2010
-1.05;krivirv;20/01/2012
3.32;puiilivvrpvirl;13/07/2010
4.69;krivirv;02/05/2007
-2.98;pkiielvpvirl;26/07/2004
-0.94;krivirv;10/09/2008
-1.74;pkiielvpvirl;27/05/2001
2.62;pkiielvpvirl;16/11/2000
0.02;krivirv;27/02/2003
-3.57;pkiielvpvirl;09/10/2003
3.53;pkiielvpvirl;07/01/2005
1.24;pkiielvpvirl;03/09/2005
-2.39;pkiielvpvirl;25/10/2005
-4.91;pkiielvpvirl;30/08/2004
3.88;pkiielvpvirl;27/07/2003
-1.08;pkiielvpvirl;11/10/2004
-2.18;pkiielvpvirl;19/09/2003
-1.21;uepkpzeielvv;28/01/2007
3.60;uepkpzeielvv;29/09/2009
-2.27;pkiielvpvirl;01/08/2011
-1.53;uepkpzeielvv;25/04/2012
-2.29;uepkpzeielvv;23/07/2011
0.91;pkiielvpvirl;03/05/2005
-3.10;vplve;02/03/2007
-3.80;pkiielvpvirl;26/07/2002
2.89;pkiielvpvirl;29/09/2001
-3.77;pkiielvpvirl;12/09/2003
4.51;pkiielvpvirl;01/07/2005
1.09;uepkpzeielvv;28/09/2008
1.61;krivirv;13/06/2009
2.64;uepkpzeielvv;22/10/2008
3.05;uepkpzeielvv;26/05/2011
-4.80;uepkpzeielvv;01/08/2010
1.20;uepkpzeielvv;04/01/2011
4.45;uepkpzeielvv;10/07/2011
-3.95;uepkpzeielvv;11/05/2009
-3.02;uepkpzeielvv;02/11/2011
-2.25;uepkpzeielvv;27/10/2011
0.55;uepkpzeielvv;01/05/2010
2.64;uepkpzeielvv;29/07/2011
4.25;uepkpzeielvv;30/03/2011
0.39;uepkpzeielvv;04/02/2008
1.83;uepkpzeielvv;12/12/2008
-4.70;pkiielvpvirl;26/05/2006
-1.79;pkiielvpvirl;12/12/2001
1.88;pkiielvpvirl;08/12/2002
0.96;uepkpzeielvv;18/06/2001
3.34;uepkpzeielvv;30/11/2000
-1.17;uepkpzeielvv;01/06/2001
0.60;uepkpzeielvv;28/04/2002
-2.41;krivirv;24/09/2006
-3.03;uepkpzeielvv;09/03/2009
-4.48;uepkpzeielvv;06/01/2011
0.60;uepkpzeielvv;16/12/2008
-2.38;uepkpzeielvv;22/02/2009
0.59;uepkpzeielvv;19/06/2010
-0.40;uepkpzeielvv;14/09/2011
-3.28;puiilivvrpvirl;04/09/2011
1.81;pkiielvpvirl;12/08/2001
-1.08;pkiielvpvirl;12/08/2005
-4.28;krivirv;03/10/2002
3.53;krivirv;25/09/2003
-1.21;krivirv;07/11/2003
1.76;krivirv;01/02/2002
-1.31;krivirv;19/07/2002
-2.41;pkiielvpvirl;03/08/2003
3.55;vrpvpik;24/10/2004
0.94;krivirv;16/05/2004
-0.12;krivirv;10/02/2006
-2.15;pkiielvpvirl;17/01/2010
4.69;uepkpzeielvv;16/10/2010
-4.03;uepkpzeielvv;20/05/2011
-0.45;uepkpzeielvv;08/05/2009
-3.02;uepkpzeielvv;07/09/2010
-4.70;uepkpzeielvv;01/04/2010
4.31;uepkpzeielvv;25/06/2011
2.59;uepkpzeielvv;03/08/2009
4.27;uepkpzeielvv;02/08/2009
-1.98;uepkpzeielvv;09/01/2010
-1.71;uepkpzeielvv;22/10/2011
1.29;uepkpzeielvv;14/05/2010
-2.69;uepkpzeielvv;27/03/2011
2.20;uepkpzeielvv;30/04/2012
-2.14;uepkpzeielvv;16/12/2011
4.68;uepkpzeielvv;03/03/2011
1.18;krivirv;18/11/2002
2.42;pkiielvpvirl;21/03/2004
-4.23;pkiielvpvirl;23/12/2005
-0.21;krivirv;16/05/2009
-2.54;pkiielvpvirl;24/01/2005
4.31;pkiielvpvirl;26/07/2004
-4.06;opbivpvirl;06/02/2004
1.52;zriiulizpvirl;21/09/2005
-1.01;uepkpzeielvv;13/05/2012
3.22;uepkpzeielvv;21/06/2011
2.73;uepkpzeielvv;05/05/2010
-4.12;pkiielvpvirl;11/02/2004
0.53;uepkpzeielvv;27/01/2001
2.33;uepkpzeielvv;29/09/2001
-0.73;pkiielvpvirl;25/03/2004
0.57;krivirv;04/09/2006
0.59;uepkpzeielvv;18/12/2008
-1.35;uepkpzeielvv;03/03/2010
2.64;vplve;28/07/2010
0.15;krivirv;01/04/2006
-0.26;pkiielvpvirl;07/11/2009
-1.32;uepkpzeielvv;14/08/2009
-1.12;uepkpzeielvv;28/01/2009
2.17;uepkpzeielvv;11/06/2010
-2.17;uepkpzeielvv;26/04/2010
0.10;uepkpzeielvv;06/09/2010
0.01;uepkpzeielvv;19/06/2010
0.02;uepkpzeielvv;06/07/2011
0.11;uepkpzeielvv;21/11/2009
0.95;uepkpzeielvv;04/01/2011
3.72;uepkpzeielvv;09/08/2011
-1.38;uepkpzeielvv;02/05/2010
-1.25;uepkpzeielvv;05/09/2011
-4.40;uepkpzeielvv;18/01/2010
0.78;uepkpzeielvv;21/10/2011
-3.54;uepkpzeielvv;17/02/2010
-3.81;uepkpzeielvv;24/12/2009
0.21;uepkpzeielvv;24/12/2010
3.31;uepkpzeielvv;22/12/2009
-0.32;uepkpzeielvv;06/05/2010
-1.21;uepkpzeielvv;26/03/2011
0.47;uepkpzeielvv;06/07/2010
1.32;uepkpzeielvv;04/02/2012
-1.88;uepkpzeielvv;23/08/2010
-1.48;uepkpzeielvv;12/03/2011
0.75;uepkpzeielvv;02/07/2012
2.92;uepkpzeielvv;16/04/2010
4.25;uepkpzeielvv;25/04/2010
3.64;uepkpzeielvv;21/03/2010
-3.51;uepkpzeielvv;18/02/2010
-2.42;pkiielvpvirl;12/10/2000
1.20;pkiielvpvirl;26/02/2001
-0.91;pkiielvpvirl;17/03/2000
-3.68;pkiielvpvirl;31/01/2001
-2.94;pkiielvpvirl;11/06/2000
-1.83;pkiielvpvirl;23/12/2001
-2.80;pkiielvpvirl;01/01/2001
1.30;pkiielvpvirl;01/02/2003
-3.46;pkiielvpvirl;02/08/2003
0.95;pkiielvpvirl;25/01/2004
-1.88;vplve;02/05/2011
2.25;krivirv;03/03/2002
0.66;vplve;14/01/2005
-0.84;uepkpzeielvv;04/08/2010
2.73;pkiielvpvirl;13/05/2004
-4.37;pkiielvpvirl;27/05/2005
1.65;krivirv;02/02/2002
-0.15;pkiielvpvirl;22/12/2003
-0.83;pkiielvpvirl;09/10/2003
-0.87;krivirv;15/03/2005
2.94;pkiielvpvirl;18/06/2003
-1.62;krivirv;28/01/2005
0.90;pkiielvpvirl;03/08/2004
-0.76;pkiielvpvirl;25/06/2005
1.27;krivirv;20/12/2010
0.14;uepkpzeielvv;19/05/2009
-0.50;krivirv;15/01/2010
1.65;uepkpzeielvv;29/10/2008
2.82;uepkpzeielvv;25/01/2010
1.72;uepkpzeielvv;17/07/2009
-0.06;uepkpzeielvv;22/11/2010
-2.31;uepkpzeielvv;08/03/2010
1.85;pkiielvpvirl;28/03/2009
0.52;uepkpzeielvv;16/04/2011
0.54;uepkpzeielvv;10/11/2010
-1.68;krivirv;27/01/2011
2.95;uepkpzeielvv;22/01/2012
1.14;uepkpzeielvv;23/04/2012
-0.74;pkiielvpvirl;17/02/2001
3.40;krivirv;14/04/2006
2.33;pkiielvpvirl;19/02/2004
-3.63;pkiielvpvirl;18/03/2004
0.80;uepkpzeielvv;04/08/2009
4.21;uepkpzeielvv;12/11/2010
-1.25;uepkpzeielvv;02/10/2009
-1.93;uepkpzeielvv;25/01/2010
1.79;uepkpzeielvv;14/05/2011
1.87;uepkpzeielvv;24/05/2011
1.97;uepkpzeielvv;12/07/2011
2.06;uepkpzeielvv;10/09/2011
2.17;uepkpzeielvv;23/07/2010
3.29;pkiielvpvirl;23/02/2009
-2.32;pkiielvpvirl;09/09/2009
2.56;pkiielvpvirl;08/12/2002
4.26;pkiielvpvirl;16/03/2010
-4.15;uepkpzeielvv;21/01/2010
-3.23;uepkpzeielvv;13/02/2010
-0.14;uepkpzeielvv;18/11/2007
-4.02;uepkpzeielvv;18/01/2009
-1.86;uepkpzeielvv;02/08/2009
-0.73;uepkpzeielvv;14/01/2011
-3.14;uepkpzeielvv;17/02/2010
-2.76;zriiulizpvirl;08/05/2006
-1.99;pkiielvpvirl;30/07/2003
-3.92;pkiielvpvirl;08/02/2005
0.40;krivirv;16/04/2005
-4.25;uepkpzeielvv;03/12/2008
3.81;uepkpzeielvv;03/02/2011
3.70;uepkpzeielvv;30/04/2010
0.04;uepkpzeielvv;09/06/2011
0.49;uepkpzeielvv;27/06/2009
1.95;uepkpzeielvv;25/01/2012
-1.85;uepkpzeielvv;03/02/2011
-3.45;uepkpzeielvv;26/09/2011
2.54;uepkpzeielvv;11/02/2012
-0.91;pkiielvpvirl;28/08/2003
3.65;krivirv;29/12/2008
3.19;uepkpzeielvv;20/03/2010
0.64;uepkpzeielvv;06/09/2009
0.44;uepkpzeielvv;05/10/2011
2.94;uepkpzeielvv;01/03/2012
-1.11;pkiielvpvirl;20/09/2000
-4.19;pkiielvpvirl;17/02/2002
3.10;pkiielvpvirl;08/07/2011
-1.76;pkiielvpvirl;05/05/2003
0.05;pkiielvpvirl;03/08/2003
-1.66;pkiielvpvirl;21/06/2005
-1.22;uepkpzeielvv;16/06/2005
4.13;pkiielvpvirl;18/12/2007
0.60;puiilivvrpvirl;23/10/2010
-0.23;krivirv;26/07/2003
1.15;pkiielvpvirl;20/07/2000
1.28;pkiielvpvirl;14/11/2005
3.76;pkiielvpvirl;03/08/2010
-0.17;pkiielvpvirl;30/06/2001
0.53;pkiielvpvirl;30/01/2002
-1.99;pkiielvpvirl;23/06/2001
-3.36;pkiielvpvirl;18/10/2003
-3.23;pkiielvpvirl;20/01/2005
-2.65;pkiielvpvirl;25/03/2008
-1.67;krivirv;07/05/2009
-0.06;uepkpzeielvv;27/08/2009
2.43;uepkpzeielvv;02/01/2011
-2.27;uepkpzeielvv;11/10/2009
2.71;uepkpzeielvv;26/02/2010
2.40;pkiielvpvirl;16/05/2001
1.13;pkiielvpvirl;14/01/2001
2.96;pkiielvpvirl;21/07/2001
3.00;pkiielvpvirl;07/06/2000
-0.51;krivirv;01/08/2003
-3.02;krivirv;01/09/2003
0.83;krivirv;04/02/2002
2.89;krivirv;23/07/2002
-0.76;krivirv;16/08/2004
1.06;uepkpzeielvv;01/04/2006
-4.04;uepkpzeielvv;30/10/2003
3.77;uepkpzeielvv;19/08/2011
-0.18;uepkpzeielvv;22/07/2009
3.76;uepkpzeielvv;04/09/2011
0.12;pkiielvpvirl;16/04/2001
3.40;pkiielvpvirl;25/10/2001
-1.33;pkiielvpvirl;20/02/2003
2.66;pkiielvpvirl;29/03/2002
1.45;pkiielvpvirl;02/08/2002
3.01;pkiielvpvirl;31/03/2004
-2.08;vplve;26/10/2004
0.81;uepkpzeielvv;12/04/2006
-0.10;vplve;16/11/2004
-0.66;pkiielvpvirl;11/08/2009
0.58;uepkpzeielvv;06/10/2009
3.32;uepkpzeielvv;09/10/2009
-1.52;uepkpzeielvv;03/10/2012
0.21;pkiielvpvirl;24/01/2011
1.18;pkiielvpvirl;11/05/2002
-1.52;krivirv;21/07/2001
3.05;pkiielvpvirl;01/06/2003
2.54;pkiielvpvirl;18/07/2006
3.42;pkiielvpvirl;04/04/2004
